uid	pid	tstamp	crdate	cruser_id	deleted	hidden	"name"	"logo"	"website"	"description"	type	start_date	end_date	"contact_organization"	"contact_person"	"contact_position"	"contact_email"	"key_inputs"	"key_infrastructure"	"key_technologies"	"key_processes"	"geographic_scope"	geographic_type	"taxonomic_scope"	taxonomic_type	"comments"	finalised	t3ver_oid	t3ver_id	t3ver_wsid	"t3ver_label"	t3ver_state	t3ver_stage	t3ver_count	t3ver_tstamp	t3_origuid	language
549	-1	1181154647	1181154647	317	0	0	"LepTree: A genomics inspired community collaboration"	"leptree_logo_1.gif"	"http://www.leptree.net"	"LepTree.net is an international, community collaboration dedicated to advancing progress toward a phylogenetic tree for all Lepidoptera. Our interactive web tools allow all lepidopterists to exchange information and coordinate their research efforts with each other. Three specific projects are designed to increase knowledge of lepidopteran phylogeny. These are:

(1) a Current Lep Knowledge Project, constructing a comprehensive on-line collaborative database of past and current research on lepidopteran phylogeny;

(2) a Molecular Project, using nuclear gene sequences to estimate a â€?backboneâ€? phylogeny of relationships among superfamilies and families; and

(3) a Morphology project, creating a comprehensive illustrated on-line glossary of morphological features that resolves the current conflicts of terminology and homology for problematic structures. The intent is to facilitate eventual construction of an all-families morphological character matrix. "	1	1136070000	1293750000	"University of Maryland"	"Cynthia Parr"	"co-Principal Investigator"	"csparr@umd.edu"	"NSF Assembling the Tree of Life: Funding
Arizona Tree of Life project: widespread data exchange, including phylogeny, section text, references, etc.
ITIS:taxonomy
"	""	"Drupal, OWL, RDF, PHP, XML, Sesame, Phesame, HTML, MySQL, AJAX, HTML, Java, Spreadsheets, RSS, elements of ETHAN ontology and Taxon Concept Schema"	"Twig leader review of data
Synchronization with Arizona Tree of Life
eventually external querying of a variety of sites"	""	7	"Lepidoptera"	7	"We are primarily a data aggregator but will also be providing primary data as well."	1	548	0	0	""	0	0	0	0	0	30
553	-1	1181154755	1181154755	317	0	0	"LepTree.net"	"leptree_logo_1.gif"	"http://www.leptree.net"	"LepTree.net is an international, community collaboration dedicated to advancing progress toward a phylogenetic tree for all Lepidoptera. Our interactive web tools allow all lepidopterists to exchange information and coordinate their research efforts with each other. Three specific projects are designed to increase knowledge of lepidopteran phylogeny. These are:

(1) a Current Lep Knowledge Project, constructing a comprehensive on-line collaborative database of past and current research on lepidopteran phylogeny;

(2) a Molecular Project, using nuclear gene sequences to estimate a â€?backboneâ€? phylogeny of relationships among superfamilies and families; and

(3) a Morphology project, creating a comprehensive illustrated on-line glossary of morphological features that resolves the current conflicts of terminology and homology for problematic structures. The intent is to facilitate eventual construction of an all-families morphological character matrix. "	1	1136070000	1293750000	"University of Maryland"	"Cynthia Parr"	"co-Principal Investigator"	"csparr@umd.edu"	"NSF Assembling the Tree of Life: Funding
Arizona Tree of Life project: widespread data exchange, including phylogeny, section text, references, etc.
ITIS:taxonomy
"	""	"Drupal, OWL, RDF, PHP, XML, Sesame, Phesame, HTML, MySQL, AJAX, HTML, Java, Spreadsheets, RSS, elements of ETHAN ontology and Taxon Concept Schema"	"Twig leader review of data
Synchronization with Arizona Tree of Life
eventually external querying of a variety of sites"	""	7	"Lepidoptera"	7	"We are primarily a data aggregator but will also be providing primary data as well."	1	548	0	0	"Info by CynthiaParr"	0	0	0	1181154755	548	30
551	-1	1181171019	1181171019	138	0	0	"Atta biodiversity information system"	""	"http://www.inbio.ac.cr/en/default.html"	"Atta is an information system and a database developed by the National Biodiversity Institute (Instituto Nacional de Biodiversidad - INBio) in Costa Rica to record, administer, generate, and disseminate information on the countryâ€™s biodiversity. The Biodiversity Information System includes information on all the specimens that have been collected and studied by INBio since it was founded in 1989."	3	852073200	0	"National Biodiversity Institute (INBio)"	"William Ulate"	"Informatics Developments Coordinator"	"wulate@inbio.ac.cr"	"Control Electr??nico, S.A. (CESA); Environmental Systems Research Institute (ESRI); Norwegian Agency for Development (NORAD); Oracle; The Netherlands government; Soluciones Integrales (SOIN); United Nations Development Program / Global Environmental Facility (GEF)."	"INBio"	""	""	"Costa Rica"	3	"Insecta, Arachnida, Plantae, Mollusca, Fungi, Myriapoda, Onychophora, Nematoda"	1	""	1	550	0	0	""	0	0	0	0	0	112
552	-1	1181213187	1181213187	501	0	0	"Atta biodiversity information system"	""	"http://www.inbio.ac.cr/en/default.html"	"Atta is an information system and a database developed by the National Biodiversity Institute (Instituto Nacional de Biodiversidad - INBio) in Costa Rica to record, administer, generate, and disseminate information on the countryâ€™s biodiversity. The Biodiversity Information System includes information on all the specimens that have been collected and studied by INBio since it was founded in 1989."	1	852073200	0	"National Biodiversity Institute (INBio)"	"William Ulate"	"Informatics Developments Coordinator"	"wulate@inbio.ac.cr"	"Control Electr??nico, S.A. (CESA); Environmental Systems Research Institute (ESRI); Norwegian Agency for Development (NORAD); Oracle; The Netherlands government; Soluciones Integrales (SOIN); United Nations Development Program / Global Environmental Facility (GEF)."	"INBio web site"	"HTML on main site, INBIO uses other technologies in the background."	"Unknown"	"Costa Rica"	3	"Insecta, Arachnida, Plantae, Mollusca, Fungi, Myriapoda, Onychophora, Nematoda"	1	""	1	550	0	0	"Info by PiersHiggs"	0	0	0	1181213187	550	112
599	-1	1181213364	1181213364	501	0	0	"Atta biodiversity information system"	"inbio_1.GIF"	"http://www.inbio.ac.cr/en/default.html"	"Atta is an information system and a database developed by the National Biodiversity Institute (Instituto Nacional de Biodiversidad - INBio) in Costa Rica to record, administer, generate, and disseminate information on the countryâ€™s biodiversity. The Biodiversity Information System includes information on all the specimens that have been collected and studied by INBio since it was founded in 1989."	1	852073200	0	"National Biodiversity Institute (INBio)"	"William Ulate"	"Informatics Developments Coordinator"	"wulate@inbio.ac.cr"	"Control Electr??nico, S.A. (CESA); Environmental Systems Research Institute (ESRI); Norwegian Agency for Development (NORAD); Oracle; The Netherlands government; Soluciones Integrales (SOIN); United Nations Development Program / Global Environmental Facility (GEF)."	"INBio web site"	"HTML on main site, INBIO uses other technologies in the background."	"Unknown"	"Costa Rica"	3	"Insecta, Arachnida, Plantae, Mollusca, Fungi, Myriapoda, Onychophora, Nematoda"	1	""	1	550	1	0	"Info by PiersHiggs"	0	0	2	1181213364	550	112
598	-1	1181213462	1181213462	501	0	0	"LepTree"	"leptree_1.GIF"	"http://www.leptree.net"	"LepTree.net is an international, community collaboration dedicated to advancing progress toward a phylogenetic tree for all Lepidoptera. Our interactive web tools allow all lepidopterists to exchange information and coordinate their research efforts with each other. Three specific projects are designed to increase knowledge of lepidopteran phylogeny. These are:

(1) a Current Lep Knowledge Project, constructing a comprehensive on-line collaborative database of past and current research on lepidopteran phylogeny;

(2) a Molecular Project, using nuclear gene sequences to estimate a â€?backboneâ€? phylogeny of relationships among superfamilies and families; and

(3) a Morphology project, creating a comprehensive illustrated on-line glossary of morphological features that resolves the current conflicts of terminology and homology for problematic structures. The intent is to facilitate eventual construction of an all-families morphological character matrix. "	1	1136070000	1293750000	"University of Maryland"	"Cynthia Parr"	"co-Principal Investigator"	"csparr@umd.edu"	"NSF Assembling the Tree of Life: Funding
Arizona Tree of Life project: widespread data exchange, including phylogeny, section text, references, etc.
ITIS:taxonomy
"	"Web site."	"Drupal, OWL, RDF, PHP, XML, Sesame, Phesame, HTML, MySQL, AJAX, HTML, Java, Spreadsheets, RSS, elements of ETHAN ontology and Taxon Concept Schema"	"Twig leader review of data
Synchronization with Arizona Tree of Life
eventually external querying of a variety of sites"	"Global"	7	"Lepidoptera"	7	"We are primarily a data aggregator but will also be providing primary data as well."	1	548	1	0	"Info by PiersHiggs"	0	0	2	1181213462	548	30
600	-1	1181213555	1181213555	501	0	0	"Animal Diversity Web"	"animal_1.GIF"	"http://www.animaldiversity.org"	"Animal Diversity Web (ADW) is an online database of animal natural history, distribution, classification, and conservation biology at the University of Michigan.

Animal Diversity Web has
<ul><li>Thousands of species accounts about individual animal species. These may include text, pictures of living animals, photographs and movies of specimens, and/or recordings of sounds. Students write the text of these accounts and we cannot guarantee their accuracy.</li><li>Descriptions of levels of organization above the species level, especially phyla, classes, and in some cases, orders and families. Hundreds of hyperlinked pages and images illustrate the traits and general biology of these groups. Professional biologists prepare this part.</li></ul>"	1	788914800	0	"University of Michigan Museum of Zoology"	"Phil Myers"	"Principal Investigator"	"pmyers@umich.edu"	"NSF, Homeland Foundation, IERI
too many data inputs to list now
"	"Web site"	"HTML, XML, Drupal, Ruby on Rails, OWL"	"Editorial review of student-submitted information
Dump of data to TaxonTree at University of Maryland (currently offline)"	"Global"	7	"Animalia"	4	"I am submitting this on behalf of ADW. They may want to replace this with their own version."	1	546	1	0	"Info by PiersHiggs"	0	0	2	1181213555	546	30
597	-1	1181213728	1181213728	501	0	0	"Solanaceae Source"	"solanaceae_1.gif"	"www.nhm.ac.uk/solanaceaesource"	"The Solanaceae Source Web site is the product of an ongoing five year project \"<a href=\"http://www.nsf.gov/news/news_summ.jsp?cntn_id=103065\">Planetary Biodiversity Inventory</a> (PBI) <i>Solanum</i>: A worldwide treatment\", funded by the <a href=\"http://www.nsf.gov/\">National Science Foundation</a> (NSF). The aim of the project is to produce a worldwide taxonomic monograph of the species occurring within the plant genus <i>Solanum</i>, and the Web site currently includes data on Solanum <a href=\"http://www.nhm.ac.uk/research-curation/projects/solanaceaesource/taxonomy/list.jsp?prefSearchCategory=names\">names and descriptions</a>, <a href=\"http://www.nhm.ac.uk/research-curation/projects/solanaceaesource/taxonomy/list.jsp?prefSearchCategory=specimens\">specimen collections</a>, <a href=\"http://www.nhm.ac.uk/research-curation/projects/solanaceaesource/taxonomy/list.jsp?prefSearchCategory=images\">images</a> and <a href=\"http://www.nhm.ac.uk/research-curation/projects/solanaceaesource/taxonomy/list.jsp?prefSearchCategory=bibliography\">literature</a>."	3	1072911600	0	"University of Utah"	"Lynn Bohs"	"Principal Investigator"	"bohs@biology.utah.edu"	"Funded by U.S. National Science Foundation. Main nodes are the University of Utah, USA; Natural History Museum, London, UK; New York Botanical Garden, USA; University of Wisconsin-Madison, USA."	"Solanaceae Source web site (<a href=\"http://www.nhm.ac.uk/solanaceaesource\">www.nhm.ac.uk/solanaceaesource</a>). Databases (<a href=\"http://www.brahmsonline.com\">BRAHMS</a>, KE-Emu, MS SQL Server)."	"XHTML, CSS, JSP, JSTL, SQL, XML, HTTP"	"Names and descriptions, Specimen data, Images, Literature, Mapping, Field work, Phylogenies, Links to molecular data."	"Global"	7	"Solanum"	9	"Alternative contact: <a href=\"http://www.nhm.ac.uk/research-curation/projects/solanaceaesource/project/participants/principal-investigators/sandra-knapp.jsp\">Sandra Knapp</a>, Natural History Museum, London, UK"	1	544	1	0	"Info by PiersHiggs"	0	0	2	1181213728	544	30
557	-1	1181304423	1181304423	22	0	0	"Creating a Taxonomic e-Science (CATE)"	""	"www.cate-project.org/"	"The particular goal of CATE is to test the feasibility of creating a web-based, consensus taxonomy using two model groups, one from the plant and the other from the animal kingdom. The wider aim is to explore practically the idea of 'unitary' taxonomy (see below) and promote web-based revisions as a source of authoritative information about groups of organisms for specialist and non-specialist users.
"	3	1133391600	1233356400	"Natural History Museum"	"Malcolm Scoble"	"Project Leader"	"M.Scoble@nhm.ac.uk"	"Funded by the UK Natural Environment Research Council (www.nerc.ac.uk)
Taxonomic content:
a) Sphingidae from the Natural History Museum, London
b) Araceaea from the Royal Botanic Gardens, Kew
Software developed by the University of Oxford."	"Web server, database, software and website; taxonomic content."	"Java, XML, MySQL."	"Data entry and subsequent management
Online Publication
Taxonomic Proposals
Review
Contributions from non-taxonomists
Versioning"	"Global"	7	"Life"	1	""	1	521	4	0	"Info by MarkJackson"	0	0	5	1181304423	521	30
521	865	1181304505	1181304505	22	0	0	"Creating a Taxonomic e-Science (CATE)"	""	"www.cate-project.org/"	"The particular goal of CATE is to test the feasibility of creating a web-based, consensus taxonomy using two model groups, one from the plant and the other from the animal kingdom. The wider aim is to explore practically the idea of 'unitary' taxonomy (see below) and promote web-based revisions as a source of authoritative information about groups of organisms for specialist and non-specialist users.
"	3	1130799600	1233356400	"Natural History Museum"	"Malcolm Scoble"	"Project Leader"	"M.Scoble@nhm.ac.uk"	"Funded by the UK Natural Environment Research Council (www.nerc.ac.uk)
Taxonomic content:
a) Sphingidae from the Natural History Museum, London
b) Araceaea from the Royal Botanic Gardens, Kew
Software developed by the University of Oxford."	"Web server, database, software and website; taxonomic content."	"Java, XML, MySQL."	"Data entry and subsequent management
Online Publication
Taxonomic Proposals
Review
Contributions from non-taxonomists
Versioning"	"Global"	7	"Life"	1	""	1	521	5	0	"Info by MarkJackson"	0	0	6	1181304505	521	30
563	-1	1181602148	1181602148	595	0	0	"Southern Rocky Mountain Interactive Flora"	""	"http://asstudents.unco.edu/students/lucid/"	"Interactive key to the vascular plants of the Southern Rocky Mountain Region using Lucid. "	3	1028152800	1356908400	"University of Northern Colorado Herbarium (GREE)"	"Neil Snow"	"Associate Professor of Biology and Botany"	"neil.snow@unco.edu"	"Support from the National Science Foundation (USA)."	""	"Interactive key using Lucid; available as free download."	"Input solicited (and received) from users. New taxa (if any), nomenclatural innovations, and state records being published separately."	"Southern Rocky Mountains, which includes southern Wyoming (excluding, Sublette, Fremont, Lincoln and Uintah counties), Colorado, and northern third of New Mexico (excluding San Juan and McKinley counties and southern half of Quay Co.)."	4	"Vascular plants, native and non-native."	10	"Family key (Phase 1) completed; key to genera (Phase 2) in progress. Separate key to ferns and fern allies completed and to be posted soon. Species keys (Phase 3) in progress for some families.  Phase 4 (addition of digial photos and other \"add on\" information) to complete project. "	1	558	0	0	""	0	0	0	0	0	30
565	-1	1181663679	1181663679	576	0	0	"Flora of Zimbabwe"	""	"http://www.zimbabweflora.co.zw/"	"Work towards an online flora of the vascular plants of Zimbabwe"	3	1014937200	0	"None"	"Mark A Hyde"	"Coordinator"	"mahyde@pentact.co.zw"	""	"Development of the web site"	"XHTML, CSS, PHP, MySQL, Google Maps"	""	"Zimbabwe"	3	"Vascular plants"	4	""	1	559	0	0	""	0	0	0	0	0	30
601	-1	1181699550	1181699550	501	0	0	"Exotic Forest Pest Information System for North America"	"efpisna_3.GIF"	"http://spfnic.fs.fed.us/exfor/"	"Identifies exotic insects, mites, and pathogenic organisms that have the potential to cause significant damage to North American forest resources as well as background information on identified pests, serving as a resource for North American regulatory and forest protection agencies."	1	0	0	"Forest Health Technology Enterprise Team"	"Marla Downing"	"Project Coordinator"	"mdowning@fs.fed.us"	"Data comes from any registered user that contributes data."	"Web site"	"Cold Fusion"	"Submission by registered users"	"North America"	5	"Pest species"	1	"Must be a registered user to submit data."	1	258	0	0	"Info by PiersHiggs"	0	0	0	1181699550	258	30
562	-1	1181775805	1181775805	112	0	0	"Flora of New Zealand Series"	""	"http://floraseries.landcareresearch.co.nz"	"The Flora of New Zealand series is an important resource - providing an authoritative synthesis of the state of knowledge of our unique New Zealand flora. The electronic versions are not intended to replace the printed Flora of New Zealand series. The aim of the electronic versions is to increase awareness and improve access to this information by making them available via the Internet, and to add value by linking them with other online resources such as NgÄ? Tipu o Aotearoa - New Zealand Plants (http://nzflora.landcareresearch.co.nz). 
In creating the electronic version we have attempted to accurately reproduce the content of the printed volumes.
The project involved creating complete electronic versions of the printed text by converting existing electronic copies, rekeying the text or using optical character recognition; editing the text to ensure consistency with the printed text; converting the electronic version to XML; cross-linking the XML version (e.g., to enable navigation within the text); and presenting the XML on the internet. XML was used to capture as much of the structure of the volumes as possible, and to facilitate searching of the text. 
To date six volumes have been converted to this format and two are in the process of being converted. "	3	1057010400	0	"Landcare Research"	"Aaron Wilton"	"Project Leader"	"wiltona@landcareresearch.co.nz"	""	""	"XML"	""	"New Zealand"	3	""	0	""	1	561	0	0	""	0	0	0	0	0	30
561	865	1181778773	1181778773	501	0	0	"Flora of New Zealand Series"	""	"http://floraseries.landcareresearch.co.nz"	"The Flora of New Zealand series is an important resource - providing an authoritative synthesis of the state of knowledge of our unique New Zealand flora. The electronic versions are not intended to replace the printed Flora of New Zealand series. The aim of the electronic versions is to increase awareness and improve access to this information by making them available via the Internet, and to add value by linking them with other online resources such as NgÄ? Tipu o Aotearoa - New Zealand Plants (http://nzflora.landcareresearch.co.nz). 
In creating the electronic version we have attempted to accurately reproduce the content of the printed volumes.
The project involved creating complete electronic versions of the printed text by converting existing electronic copies, rekeying the text or using optical character recognition; editing the text to ensure consistency with the printed text; converting the electronic version to XML; cross-linking the XML version (e.g., to enable navigation within the text); and presenting the XML on the internet. XML was used to capture as much of the structure of the volumes as possible, and to facilitate searching of the text. 
To date six volumes have been converted to this format and two are in the process of being converted. "	3	1057010400	0	"Landcare Research"	"Aaron Wilton"	"Project Leader"	"wiltona@landcareresearch.co.nz"	"Data from the Flora of New Zealand publications"	"Web site, publication"	"XML"	"Publication of documents, digitisation for web delivery"	"New Zealand"	3	"Plantae"	4	""	1	561	0	0	"Info by PiersHiggs"	0	0	0	1181778773	561	30
558	865	1181778881	1181778881	501	0	0	"Southern Rocky Mountain Interactive Flora"	""	"http://asstudents.unco.edu/students/lucid/"	"Interactive key to the vascular plants of the Southern Rocky Mountain Region using Lucid. "	3	1028152800	1356908400	"University of Northern Colorado Herbarium (GREE)"	"Neil Snow"	"Associate Professor of Biology and Botany"	"neil.snow@unco.edu"	"Support from the National Science Foundation (USA)."	"Web site delivering Lucid key"	"Interactive key using Lucid; available as free download."	"Input solicited (and received) from users. New taxa (if any), nomenclatural innovations, and state records being published separately."	"Southern Rocky Mountains, which includes southern Wyoming (excluding, Sublette, Fremont, Lincoln and Uintah counties), Colorado, and northern third of New Mexico (excluding San Juan and McKinley counties and southern half of Quay Co.)."	4	"Vascular plants, native and non-native, to species level"	5	"Family key (Phase 1) completed; key to genera (Phase 2) in progress. Separate key to ferns and fern allies completed and to be posted soon. Species keys (Phase 3) in progress for some families.  Phase 4 (addition of digial photos and other \"add on\" information) to complete project. "	1	558	0	0	"Info by PiersHiggs"	0	0	0	1181778881	558	30
569	-1	1181779025	1181779025	597	0	0	"Exotic Plant Database (Florida)"	"EDDMapS.GIF"	"www.fleppc.org/database/data_intro.htm"	"Contains over 5,000 sight records of infestations of Exotic Pest Plant Council Category I and Category II species in Florida public lands and waters. Records are from local, state, and federal parks and preserves. Some records document infestations in regularly disturbed public lands such as highway or utility rights-of-way."	1	0	0	"Florida Exotic Pest Plant Council (FLEPPC), Florida Department of Environmental Protection, Bureau of Invasive Plant Management"	"Kathy Craddock Burks "	"Florida Natural Areas Inventory (Chair)"	""	"In order to report an invasive plant, you will need to register. All information will be for internal use only. EPPC membership is not required."	"Website and documentation."	"Cold fusion"	"Registered users submit reports of invasive plant sightings."	"Florida"	2	"Plantae"	4	""	1	272	0	0	"Info by NicoleTrudgeon"	0	0	0	1181779025	272	30
559	865	1181779047	1181779047	501	0	0	"Flora of Zimbabwe"	""	"http://www.zimbabweflora.co.zw/"	"This site provides information about the flowering plants and ferns of Zimbabwe and is a joint venture between Bart Wursten of Ndundu Lodge in the Vumba and Mark Hyde. We expect that it will also be useful for people living in neighbouring countries, namely Botswana, Malawi, Mozambique, South Africa and Zambia as parts of their flora are similar to that of Zimbabwe."	3	1014937200	0	"None"	"Mark A Hyde"	"Coordinator"	"mahyde@pentact.co.zw"	"Data from the authors and contributors"	"Web site"	"XHTML, CSS, PHP, MySQL, Google Maps"	"Data loaded by the authors"	"Zimbabwe"	3	"Vascular plants"	4	""	1	559	0	0	"Info by PiersHiggs"	0	0	0	1181779047	559	30
602	-1	1181780475	1181780475	597	0	0	"Exotic Plant Information Center (EPICENTER)"	"GLIFWC_1.gif"	"http://www.glifwc.org/invasives/"	"Established to raise awareness of several invasive non-native plants and their ecological impacts in the upper Great Lakes region; to provide effective tools for educational, management, and research needs."	3	0	0	"Great Lakes Indiana Fish and Wildlife Commission"	"Unknown"	"Unknown"	"miles@glifwc.org"	"Website made possible in part by grants from the following agencies: Bureau of Indian Affairs, Natural Resources Conservation Service,Great Lakes National Program Office."	"Website and publications."	"html"	"Unknown, possibly biological survey?"	"Upper Great Lakes, United States"	4	"Plantae"	4	"Site provides ditribution maps, educational materials, slide library, Reports and links to other internet resources."	1	271	0	0	"Info by NicoleTrudgeon"	0	0	0	1181780475	271	30
568	-1	1181792113	1181792113	597	0	0	"Exotic Plant Invasions: Deleterious Effects on Mediterranean Island Ecosystems"	"epedemie_1.GIF"	"www.ceh.ac.uk/EPIDEMIE/EPIDEMIE%20test/Species%20descriptions/Species%20descriptions.htm"	"Descriptions and photographs of 16 exotic plant species in the mediterranean"	0	0	0	"Centre for Ecology and Hydrology, Natural Environment Research Council"	""	""	""	""	""	""	""	"Mediterranean"	6	""	0	""	1	242	0	0	"Info by NicoleTrudgeon"	0	0	0	1181792113	242	30
603	-1	1181792204	1181792204	597	0	0	"Exotic Plant Invasions: Deleterious Effects on Mediterranean Island Ecosystems"	"epedemie_1.GIF"	"http://science.ceh.ac.uk/epidemie/index.htm"	"Descriptions and photographs of 16 exotic plant species in the mediterranean"	3	0	0	"Centre for Ecology and Hydrology, Natural Environment Research Council"	"Phil Hulme"	"Co-ordinator"	"pehu@ceh.ac.uk"	"A range of organisations participate in this project as collaborators"	"Web site"	"HTML"	"Unknown"	"Mediterranean"	6	"Plantae (16 species of invasives)"	4	""	1	242	1	0	"Info by NicoleTrudgeon"	0	0	2	1181792204	242	30
272	863	1181792418	1181792418	597	0	0	"Exotic Plant Database (Florida)"	"EDDMapS.GIF"	"www.fleppc.org/database/data_intro.htm"	"Contains over 5,000 sight records of infestations of Exotic Pest Plant Council Category I and Category II species in Florida public lands and waters. Records are from local, state, and federal parks and preserves. Some records document infestations in regularly disturbed public lands such as highway or utility rights-of-way."	1	0	0	"Florida Exotic Pest Plant Council (FLEPPC), Florida Department of Environmental Protection, Bureau of Invasive Plant Management"	"Kathy Craddock Burks "	"Florida Natural Areas Inventory (Chair)"	""	"Sightings provided by registered users."	"Website and documentation."	"Cold fusion"	"Registered users submit reports of invasive plant sightings."	"Florida"	2	"Plantae"	4	"In order to report an invasive plant, you will need to register. All information will be for internal use only. EPPC membership is not required."	1	272	1	0	"Info by NicoleTrudgeon"	0	0	2	1181792418	272	30
604	-1	1181792869	1181792869	597	0	0	"Exotic Species: South Eastern Regional Association of Medical and Biological Organizations "	"ExotSpeci_1.gif"	"www.main.nc.us/SERAMBO/exotic"	"Lists of exotic plants, information and photographs for species found in the Southern Appalachian region of the United States."	3	0	0	"South Eastern Regional Association of Medical and Biological Organizations, Mountain Area Information Network â€“ The Community Network for Western North Carolina"	""	""	"pgibson@wpoff.wcu.edu"	"National Exotic Plant Pest Council"	"Web site"	"HTML"	"Unknown"	"Southern Appalachian region of US"	4	"Plantae "	4	"Donated photos of all listed species sought."	1	254	0	0	"Info by NicoleTrudgeon"	0	0	0	1181792869	254	30
605	-1	1181794250	1181794250	597	0	0	"Exotic Species of the Monterey Bay National Marine Sanctuary"	"montbay_1.gif"	"http://montereybay.noaa.gov/sitechar/spex.html"	"List of terrestrial plant, algae, invertebrate, and vertebrate alien species of the Monterey Bay National Marine Sanctuary, including common and species name, origin, habitat and information source."	3	0	0	"Monterey Bay National Marine Sanctuary"	"Unknown"	"Unknown"	""	"The project was funded by the National Oceanic and Atmospheric Administration's Sanctuaries and Reserves Division "	"Web site, bibliographic database and publications."	"HTML"	"Summary of existing information."	"Monterey Bay, United States"	4	"Terrestrial alien species "	1	""	1	336	0	0	"Info by NicoleTrudgeon"	0	0	0	1181794250	336	30
583	-1	1181832533	1181832533	599	0	0	"World Umbellifer Database"	""	"www.umbellifers.org"	"A world database of the nomenclature of the plant family Umbelliferae (Apiaceae)"	3	0	0	"Royal Botanic Garden Edinburgh"	"Mark Watson"	""	"m.watson@rbge.org.uk"	""	""	""	""	"Global"	7	"Umbelliferae Apiaceae"	8	""	1	572	0	0	""	0	0	0	0	0	30
586	-1	1181832715	1181832715	599	0	0	"Flora of Nepal"	""	"www.floraofnepal.org"	"An internet resource on the plants of Nepal including Flora of Nepal and allied projects"	3	1072911600	0	"Royal Botanic Garden Edinburgh"	"Mark Watson"	""	"m.watson@rbge.org.uk"	""	""	"XHTML, PHP"	""	"Nepal"	3	"Plants"	4	""	1	573	0	0	""	0	0	0	0	0	30
587	-1	1181840255	1181840255	408	0	0	"Rosaceae taxonomic database"	""	"http://www.bgbm.fu-berlin.de/IOPI/GPC/query.asp"	"The Rosaceae database project is a basic resource for whole plant research and information on this important flowering plant family.  The database includes all scientific names at all levels, with reference to original publication, and where possible assigns a status to each name (accepted according to some authority  or a synonym).  Currently there are over 55000 entries, and we have the original text for 93% of names.
"	1	883609200	0	"Royal Botanic Garden Edinburgh"	"Richard Pankhurst"	"Principal Investigator"	"richard@rbge.org.uk"	"GBIF ECAT support 2003 for one year.  Otherwise data entry is by volunteers."	""	"PANDORA taxonomic database system"	"All publications, as and when they become available, are checked for accuracy.
"	"Global"	7	"All levels of names from family Rosaceae down, with complete authorities and citations.  All synonyms and combinations are included."	8	""	1	574	0	0	""	0	0	0	0	0	30
606	-1	1181888935	1181888935	597	0	0	"Expert Center for Taxonomic Identification (ETI)"	"etiBioInfo_1.GIF"	"www.eti.uva.nl/"	"ETI is a non-governmental organisation (NGO) in operational relations with UNESCO. Our mission is to develop and produce scientific and educational computer-aided information systems, to improve the general access to and promote the broad use of taxonomic and biodiversity knowledge worldwide."	3	0	0	""	""	""	"info@eti.uva.nl "	"unknown"	"website, publications"	"HTML"	"Publication"	"Global"	7	""	1	"Source for World Biodiversity Database, World Taxonomist Database. "	1	367	0	0	"Info by NicoleTrudgeon"	0	0	0	1181888935	367	30
576	865	1182328342	1182213350	53	1	0	"mx"	""	"hymenoptera.tamu.edu/wiki"	"mx is a collaborative on-line (completely web-based) content management system for evolutionary systematists, particularly those working on descriptive taxonomy. The project is in active development, with features being added as needed to those using the system.  Example data management includes matrices, images, keys, taxonomic descriptions, references, basic sequence management, basic ontology management and more.  Multiple projects, each with multiple users can be supported from a single installation of mx.
"	1	1126130400	0	""	"Matt Yoder"	"Lead Developer"	"diapriid@gmail.com"	"Indirectly funded by NSF grants BDI-0446224, EF-0337220, and DEB-0328922. "	""	"Ruby on Rails.  Mediawiki is used at the projects homepage and to manage application help.  SVN is used to manage source.  Sourceforceforge is used for project management."	""	"Users from California, Texas, Michigan, Florida, the USSR, Canada, and Hungary are  presently using mx."	7	"Presently used primarily for insects, but not built specifically for it.  Includes some tables specific to ICZN nomenclature."	1	"mx is an active open-source project that will welcome new input from anyone who is interested in contributing.  Infrastructure exists to handle a wide range of data, from images to keys to matrices.  See the wiki/homepage for more information."	1	0	0	0	""	0	0	0	0	0	30
397	863	1182219146	1182219146	603	0	0	"Flora of North America"	"FNA-Banner.gif"	"www.fna.org/FNA"	"Search for information on the names, taxonomic relationships, continent-wide distributions, and morphological characteristics of all plants native and naturalized in North America north of Mexico."	1	378687600	0	"Flora of North America Association"	"Ms. Heidi H. Schmidt"	"General Editor (Interim)"	"heidi.schmidt@mobot.org"	"Funding (Chanticleer Foundation)"	"http://www.eflora.org"	"HTML, Server side includes"	"Data aggregation from other sources."	"North America"	5	"Flora"	4	""	1	397	0	0	"Info by TimCarpenter"	0	0	0	1182219146	397	30
55	863	1182220569	1182220569	603	0	0	"Moths of Canada"	""	"http://www.cbif.gc.ca/spp_pages/misc_moths/phps/mothindex_e.php"	"Collection of images of moths of Canada. Organised by family and area of Canada and available in JPEG or PDF format."	1	0	0	"Canadian Biodiversity Information Facility"	"J.T. Troubridge"	""	"TroubridgeJ@agr.gc.ca"	"Species identification (Canadian National Collection of Insects, http://res2.agr.gc.ca/ecorc/cnc/index_e.htm)"	""	"PDF, JPEG, PHP"	"Aggregation of images of moths of Canada."	"Canada"	3	"Noctuoidea, Bombycoidea, Drepanoidea, Lasiocampoidea, Mimallonoidea"	8	""	1	55	0	0	"Info by TimCarpenter"	0	0	0	1182220569	55	30
